osm_way_id,street_name,road_type,ward_code,ward_name,status
686280063,Gwynfe Road,unclassified,W05001047,Gorseinon_Penyrheol,not_started
687200402,Nantyffin Road,primary,W05001040,Bon-y-maen,not_started
687214980,Phoenix Way,tertiary,W05001052,Llansamlet,not_started
687216595,Siemens Way,tertiary,W05001040,Bon-y-maen,not_started
687358393,Clos Llyn Cwm,unclassified,W05001040,Bon-y-maen,not_started
68911233,Cwrt y Fedwen,residential,W05001052,Llansamlet,not_started
68911241,Clos Cadno,residential,W05001052,Llansamlet,not_started
68911244,Coed Ceirios,residential,W05001052,Llansamlet,not_started
68911251,Ffordd y Wiwer,residential,W05001052,Llansamlet,not_started
68914099,Pengors Road,residential,W05001051,Llangyfelach,not_started
68914101,Fairview Road,residential,W05001051,Llangyfelach,not_started
69409085,Llys Sant Teilo,residential,W05001051,Llangyfelach,not_started
69906441,Pleasant View Terrace,residential,W05001057,Mynydd-bach,not_started
69906442,Albany Close,residential,W05001057,Mynydd-bach,not_started
69906443,Lynsdale Road,residential,W05001057,Mynydd-bach,not_started
69906443,Lynsdale Road,residential,W05001044,Cwmbwrla,not_started
70509113,Heron Drive,unclassified,W05001052,Llansamlet,not_started
70509121,Faraday Road,residential,W05001042,Clydach,not_started
70509126,Mallard Way,residential,W05001052,Llansamlet,not_started
70509134,Heol-y-parc,residential,W05001063,Pontlliw_Tircoed,not_started
70509135,Fagwr Place,residential,W05001055,Morriston,not_started
70509138,Grove Road,residential,W05001042,Clydach,not_started
70509155,Gwenlais Road,unclassified,W05001063,Pontlliw_Tircoed,not_started
70509155,Gwenlais Road,unclassified,W05001062,Pontarddulais,not_started
70509165,Heol-y-fagwr,residential,W05001042,Clydach,not_started
70509167,Tirpenry Street,residential,W05001055,Morriston,not_started
70509168,Newton Road,residential,W05001042,Clydach,not_started
70509170,Gellionnen Road,residential,W05001042,Clydach,not_started
70509181,Brynamlwg,residential,W05001042,Clydach,not_started
70948298,Bryngelli Road,residential,W05001057,Mynydd-bach,not_started
70948299,Bryngelli Park,residential,W05001057,Mynydd-bach,not_started
70948300,Carno Place,residential,W05001057,Mynydd-bach,not_started
70948316,Gwynfi Street,residential,W05001057,Mynydd-bach,not_started
70948317,Clifton Court,residential,W05001057,Mynydd-bach,not_started
70948318,Knoyle Street,residential,W05001057,Mynydd-bach,not_started
70948319,Knoyle Drive,residential,W05001057,Mynydd-bach,not_started
70948320,Bryngelli Drive,residential,W05001057,Mynydd-bach,not_started
70948336,Pineway,residential,W05001057,Mynydd-bach,not_started
70948337,Cae-pys Road,residential,W05001057,Mynydd-bach,not_started
70948338,Gelert Street,residential,W05001057,Mynydd-bach,not_started
70948340,Castle Graig Road,residential,W05001050,Landore,not_started
70948353,Bryn Parc,residential,W05001055,Morriston,not_started
70948358,Bartley Terrace,residential,W05001050,Landore,not_started
70948624,Maes-y-coed,residential,W05001055,Morriston,not_started
70948625,Bryn Derw Gardens,residential,W05001055,Morriston,not_started
70948626,Penrice Street,residential,W05001055,Morriston,not_started
70948627,Tawe View Crescent,residential,W05001055,Morriston,not_started
70948628,Maes-y-bryn,residential,W05001055,Morriston,not_started
70948629,Can-yr-eos,residential,W05001057,Mynydd-bach,not_started
70948630,Gwladygan,residential,W05001057,Mynydd-bach,not_started
70948631,Penmachno,residential,W05001057,Mynydd-bach,not_started
70948633,Brangwyn Close,residential,W05001057,Mynydd-bach,not_started
70948634,Telyn Aur,residential,W05001057,Mynydd-bach,not_started
70948635,Godre'r Coed,residential,W05001057,Mynydd-bach,not_started
70948636,Can-yr-aderyn,residential,W05001057,Mynydd-bach,not_started
70948637,Llwyn-yr-eos,residential,W05001057,Mynydd-bach,not_started
70948638,Mount Street,residential,W05001055,Morriston,not_started
70948639,Park Lodge Road,residential,W05001055,Morriston,not_started
70948641,Pine Crescent,residential,W05001057,Mynydd-bach,not_started
70948642,Harry Street,residential,W05001055,Morriston,not_started
70948643,Dan-y-parc,residential,W05001055,Morriston,not_started
70948644,Ger-y-parc,residential,W05001055,Morriston,not_started
70948645,Faull Street,residential,W05001055,Morriston,not_started
70948646,Ffordd-y-parc,residential,W05001055,Morriston,not_started
70948647,Francis Road,residential,W05001055,Morriston,not_started
70948648,Park Close,residential,W05001055,Morriston,not_started
70948806,Eighth Avenue,residential,W05001057,Mynydd-bach,not_started
70948807,Banwy Road,residential,W05001057,Mynydd-bach,not_started
70948810,Ramsey Drive,residential,W05001057,Mynydd-bach,not_started
70948811,Ruggles Terrace,residential,W05001057,Mynydd-bach,not_started
70948995,Clase Drive,residential,W05001057,Mynydd-bach,not_started
71764023,York Street,unclassified,W05001041,Castle,not_started
724463676,Bay View Court,residential,W05001064,Sketty,not_started
73008317,Afon-Llan Gardens,residential,W05001059,Penderry,not_started
73008321,Heol Dynys,residential,W05001059,Penderry,not_started
73008333,Caeconna Road,residential,W05001059,Penderry,not_started
73008339,Cadle Close,residential,W05001059,Penderry,not_started
732437959,Bryn Derwyen,unclassified,W05001064,Sketty,not_started
73369905,Clos Morgannwg,residential,W05001066,Townhill,not_started
735408066,Clos Salem,residential,W05001042,Clydach,not_started
735480263,Townsend Street,residential,W05001040,Bon-y-maen,not_started
735480265,Vale Street,residential,W05001040,Bon-y-maen,not_started
737378771,The Quad,pedestrian,W05001064,Sketty,not_started
739822152,White Knight Gardens,residential,W05001039,Bishopston,not_started
745358396,Glamorgan Street,residential,W05001068,Waterfront,not_started
745534450,Princess Way,tertiary,W05001068,Waterfront,not_started
758875881,Naiad Road,residential,W05001040,Bon-y-maen,not_started
78057503,Broadview Close,residential,W05001056,Mumbles,not_started
7817461,Ferryboat Close,unclassified,W05001052,Llansamlet,not_started
7817471,Morganite Roundabout,primary,W05001052,Llansamlet,not_started
79603298,Lôn Coed Parc,residential,W05001067,Uplands,not_started
79603300,Paradise View,residential,W05001066,Townhill,not_started
79603304,Lôn Pen-y-Coed,residential,W05001067,Uplands,not_started
80280827,Saint Christopher Drive,residential,W05001045,Dunvant_Killay,not_started
805155344,Coed Cae Bach,residential,W05001055,Morriston,not_started
81025226,Heaselands Place,residential,W05001045,Dunvant_Killay,not_started
81025228,Heol Brython,residential,W05001045,Dunvant_Killay,not_started
81025229,Pentre Banadl,residential,W05001045,Dunvant_Killay,not_started
81403185,Mannesmann Close,unclassified,W05001052,Llansamlet,not_started
81403189,Cynon Close,unclassified,W05001052,Llansamlet,not_started
81403191,Melrose Close,unclassified,W05001052,Llansamlet,not_started
81403195,Dyffryn Close,unclassified,W05001052,Llansamlet,not_started
823701604,Clos Coffa,residential,W05001042,Clydach,not_started
82856488,Cwmdonkin Close,residential,W05001067,Uplands,not_started
837106283,Maes Y Gruffydd Road,residential,W05001064,Sketty,not_started
84931593,Llys Felin Newydd,unclassified,W05001052,Llansamlet,not_started
84931619,Coronet Way,unclassified,W05001052,Llansamlet,not_started
84931624,Minster Close,unclassified,W05001052,Llansamlet,not_started
84931626,Parc Landwr,unclassified,W05001052,Llansamlet,not_started
8548309,Hill Street,residential,W05001049,Gowerton,not_started
857268932,Greenfield Close,residential,W05001052,Llansamlet,not_started
87834843,Short Street,residential,W05001042,Clydach,not_started
87834846,Beryl Road,residential,W05001042,Clydach,not_started
87834848,Saint John's Road,residential,W05001042,Clydach,not_started
87834849,Langer Way,residential,W05001042,Clydach,not_started
87834854,Bryn Hawddgar,residential,W05001042,Clydach,not_started
87834855,Vera Road,residential,W05001042,Clydach,not_started
87834865,View Road,residential,W05001042,Clydach,not_started
87834867,Dyson Close,residential,W05001042,Clydach,not_started
87834870,Edison Crescent,residential,W05001042,Clydach,not_started
87834874,Lon Eithrim,residential,W05001042,Clydach,not_started
87834875,Clos Ceri,residential,W05001042,Clydach,not_started
87834877,Ffordd Abiah,residential,W05001042,Clydach,not_started
87834879,Bryn Tirion,residential,W05001042,Clydach,not_started
87834885,Tan-y-lon,residential,W05001042,Clydach,not_started
87834887,Hafan Glyd,residential,W05001042,Clydach,not_started
87834895,Minyrafon Road,residential,W05001042,Clydach,not_started
87834896,Brunner Drive,residential,W05001042,Clydach,not_started
87834897,Tygwyn Road,residential,W05001042,Clydach,not_started
87834898,Ramsey Road,residential,W05001042,Clydach,not_started
87834899,Pen-y-wern Road,residential,W05001042,Clydach,not_started
87834901,Waungron Road,residential,W05001042,Clydach,not_started
87834902,Enid Road,residential,W05001042,Clydach,not_started
87834905,Bryn Road,residential,W05001042,Clydach,not_started
87834906,Down Street,residential,W05001042,Clydach,not_started
87834907,Llwynon,residential,W05001042,Clydach,not_started
87834908,Clos Tygwyn,residential,W05001042,Clydach,not_started
87834909,Heol Eithrim,residential,W05001042,Clydach,not_started
87834911,Gellionnen Close,residential,W05001042,Clydach,not_started
884832564,Clos Coed Collings,residential,W05001045,Dunvant_Killay,not_started
88543289,St Mary's Square,pedestrian,W05001041,Castle,not_started
88597411,Graig Road,residential,W05001042,Clydach,not_started
88597436,Golwg-y-lon,residential,W05001042,Clydach,not_started
88597440,Llys-y-Nant,residential,W05001042,Clydach,not_started
88597452,Gwalia Court,residential,W05001042,Clydach,not_started
88597454,Graigola Road,residential,W05001042,Clydach,not_started
88597457,Bridge Street,residential,W05001042,Clydach,not_started
89178501,Heol-y-Llwynan,residential,W05001042,Clydach,not_started
89178503,Oakwood Rise,residential,W05001042,Clydach,not_started
89178505,Oakwood Close,residential,W05001042,Clydach,not_started
89178508,Kingrosia Park,residential,W05001042,Clydach,not_started
89178511,Llys Coed Derw,residential,W05001042,Clydach,not_started
89178517,Graig y Pal,residential,W05001042,Clydach,not_started
89178519,Pearl Street,residential,W05001042,Clydach,not_started
89178520,Heol-y-Ffin,residential,W05001042,Clydach,not_started
89178522,Oakwood Drive,residential,W05001042,Clydach,not_started
89178525,Waverly Park,residential,W05001042,Clydach,not_started
89178528,The Birches,residential,W05001042,Clydach,not_started
89178532,Llys Gwilym,residential,W05001042,Clydach,not_started
90446793,Maes-y-dderwen,residential,W05001052,Llansamlet,not_started
90446795,Tegfan,residential,W05001052,Llansamlet,not_started
90446800,Blaencwm Road,residential,W05001052,Llansamlet,not_started
90446802,Fair View Close,residential,W05001052,Llansamlet,not_started
90446804,Delfan,residential,W05001052,Llansamlet,not_started
90446806,Blaencoed Road,residential,W05001052,Llansamlet,not_started
90446807,Rhyd-y-glyn,residential,W05001052,Llansamlet,not_started
90446814,Lon Ty'r Haul,residential,W05001052,Llansamlet,not_started
90446816,Clos Blaen Crymlyn,residential,W05001052,Llansamlet,not_started
90446818,Ffordd Dawel,residential,W05001052,Llansamlet,not_started
90446823,Llwyn Brwydrau,residential,W05001052,Llansamlet,not_started
90446830,Heol Rhuddos,residential,W05001052,Llansamlet,not_started
90446834,Heol Pentyla,residential,W05001052,Llansamlet,not_started
90446837,Meadow View,residential,W05001052,Llansamlet,not_started
90446843,Troed-y-rhiw,residential,W05001052,Llansamlet,not_started
90446848,Clos yr Ysgol,residential,W05001052,Llansamlet,not_started
90446856,Clos Derwen,residential,W05001052,Llansamlet,not_started
90446860,Bryn Celyn,residential,W05001052,Llansamlet,not_started
90446863,Heol Gwanwyn,residential,W05001052,Llansamlet,not_started
91082524,Ger-y-ffrwd,residential,W05001040,Bon-y-maen,not_started
91154644,Caldicot Close,residential,W05001040,Bon-y-maen,not_started
91154645,Lan Deri,residential,W05001040,Bon-y-maen,not_started
91154649,Princess of Wales Court,residential,W05001040,Bon-y-maen,not_started
91154650,Myrddin Gardens,residential,W05001040,Bon-y-maen,not_started
91154652,Cefn Llwyn,residential,W05001040,Bon-y-maen,not_started
91154654,Morawel,residential,W05001040,Bon-y-maen,not_started
91154656,Caerphilly Avenue,residential,W05001040,Bon-y-maen,not_started
91154661,Bryn Helyg,residential,W05001040,Bon-y-maen,not_started
91154662,Candleston Place,residential,W05001040,Bon-y-maen,not_started
91154665,Chirk Gardens,residential,W05001040,Bon-y-maen,not_started
91154666,Maes-Deri,residential,W05001040,Bon-y-maen,not_started
91154669,Clyro Court,residential,W05001040,Bon-y-maen,not_started
91178032,Croeso'r Gwanwyn,residential,W05001052,Llansamlet,not_started
91178033,Clos Glan-y-wern,residential,W05001052,Llansamlet,not_started
91178035,Heol Elfed,residential,W05001052,Llansamlet,not_started
91178036,Clos Eileen Chilcott,residential,W05001052,Llansamlet,not_started
91178038,Tyn-y-cae Road,residential,W05001052,Llansamlet,not_started
91178040,Heol Gwili,residential,W05001052,Llansamlet,not_started
91178057,Dyffryn Aur Road,residential,W05001052,Llansamlet,not_started
91178061,Trallwn Place,residential,W05001052,Llansamlet,not_started
91180138,Ryw Blodyn,residential,W05001052,Llansamlet,not_started
91180139,Cwrt Hocys,residential,W05001052,Llansamlet,not_started
91180140,Clos Alaw,residential,W05001052,Llansamlet,not_started
91180142,Ffordd Melyn Mair,residential,W05001052,Llansamlet,not_started
91180147,Cwrt Rhosyn,residential,W05001052,Llansamlet,not_started
91180148,Heol Eifion Wyn,residential,W05001052,Llansamlet,not_started
91180150,Clos Ysgallen,residential,W05001052,Llansamlet,not_started
91180153,Cwrt Lafant,residential,W05001052,Llansamlet,not_started
91180154,Clos Celyn,residential,W05001052,Llansamlet,not_started
91180156,Ffordd Briallu,residential,W05001052,Llansamlet,not_started
91181865,Stadwen Road,residential,W05001052,Llansamlet,not_started
91181866,Ffynnon Samlet,residential,W05001052,Llansamlet,not_started
91181867,Ffordd Gwyn,residential,W05001052,Llansamlet,not_started
91181869,Ffordd Cynghordy,residential,W05001052,Llansamlet,not_started
91181870,Midland Road,residential,W05001052,Llansamlet,not_started
91181871,Ffordd Tollborth,residential,W05001052,Llansamlet,not_started
91181872,Maes Meillion,residential,W05001052,Llansamlet,not_started
91181881,Tawe Road,residential,W05001052,Llansamlet,not_started
91181884,Clos Y Fendrod,residential,W05001052,Llansamlet,not_started
91181886,Clos Fendrod,residential,W05001052,Llansamlet,not_started
91181888,Church Close,residential,W05001052,Llansamlet,not_started
912322786,Allchurch Gardens,residential,W05001056,Mumbles,not_started
920233630,Hendrefoilan Drive,residential,W05001045,Dunvant_Killay,not_started
92162132,Felin Fran,residential,W05001052,Llansamlet,not_started
92164002,Millbrook Drive,unclassified,W05001052,Llansamlet,not_started
